iso2,country,authority,roles,website,access_state,http_status,final_url,title,candidate_link_count,candidate_urls,error
TM,Turkmenistan,Financial Monitoring Service (FMS),financial_intelligence,http://www.turkmenfmd.gov.tm/en,reachable,200,https://turkmenfmd.gov.tm/en,Maliýe gözegçiligi gullugy,0,,
TC,Turks and Caicos Islands,Financial Intelligence Agency of the Turks and Caicos Islands (FIA-TCI),financial_intelligence,http://www.tcipolice.tc/index.php/financial-intelligence-unit/200-fiu-overview,http-error,404,http://www.tcipolice.tc/financial-intelligence-unit/200-fiu-overview,Page not found – Royal Turks and Caicos Island Police,1,https://www.tcipolice.tc/traffic-enforcement-unit/,
TC,Turks and Caicos Islands,Financial Services Commission,prudential_supervision;securities,http://www.tcifsc.tc/,reachable,200,https://www.tcifsc.tc/,Turks and Caicos Islands Financial Services Commission | Home,20,https://www.tcifsc.tc/notices;https://www.tcifsc.tc/business-name-notices;https://www.tcifsc.tc/trademarks-and-patents-notices;https://www.tcifsc.tc/enforcement;https://www.tcifsc.tc/aml-cft-enforcement-actions;https://www.tcifsc.tc/sanctions;https://www.tcifsc.tc/sanctions-regimes;https://www.tcifsc.tc/financial-sanctions-search-tool;https://www.tcifsc.tc/sanctions-guidance;https://www.tcifsc.tc/financial-sanctions-notices;https://www.tcifsc.tc/fsc-notices;https://www.tcifsc.tc/notice;https://www.tcifsc.tc/notices/fsc-advises-of-scheduled-kregistry-platform-maintenance;https://www.tcifsc.tc/notices/financial-sanction-notice-60-of-2026-2;https://www.tcifsc.tc/notices/office-closure-providenciales-location;https://www.tcifsc.tc/notices/financial-sanction-notice-60-of-2026;https://www.tcifsc.tc/notices/financial-sanction-notice-59-of-2026;https://www.tcifsc.tc/notices/financial-sanction-notice-58-of-2026;https://www.tcifsc.tc/notices/financial-sanction-notice-57-of-2026;https://www.tcifsc.tc/notices/financial-sanction-notice-56-of-2026,
TC,Turks and Caicos Islands,Financial Services Commission,insurance,,no-public-website,,,,0,,
UG,Uganda,Bank of Uganda,central_banking;prudential_supervision,http://www.bou.or.ug/,reachable,200,https://www.bou.or.ug/,Bank of Uganda,0,,
UG,Uganda,Capital Markets Authority,securities,http://www.cmauganda.co.ug/,reachable,200,https://cmauganda.co.ug/,Protecting Your Investment - Capital Markets Authority,6,https://cmauganda.co.ug/regulatory-notices/;https://cmauganda.co.ug/notices/;https://cmauganda.co.ug/;https://cmauganda.co.ug/financial-penalties/;https://cmauganda.co.ug/administrative-sanctions/;https://cmauganda.co.ug/bid-notices/,
UG,Uganda,Financial Intelligence Authority (FIA),financial_intelligence,https://www.fia.go.ug/,network-error,,https://www.fia.go.ug/,,0,,fetch failed
UG,Uganda,Insurance Regulatory Authority of Uganda,insurance,https://www.ira.go.ug/,reachable,200,https://ira.go.ug/,Home - The Insurance Regulatory Authority of Uganda,2,https://ira.go.ug/new-tenders/;https://ira.go.ug/best-evaluated-bidders/,
UG,Uganda,Uganda Retirement Benefits Regulatory Authority,pensions,https://urbra.go.ug/,reachable,200,https://urbra.go.ug/,HOME - URBRA,1,https://urbra.go.ug/notices/,
UA,Ukraine,National Bank of Ukraine,central_banking;prudential_supervision;insurance,https://bank.gov.ua/en/,reachable,200,https://bank.gov.ua/en/,National Bank of Ukraine,2,https://bank.gov.ua/en/news/press;https://bank.gov.ua/en/monetary/stages,
UA,Ukraine,National Securities and Stock Market Commission,securities;pensions,http://www.nssmc.gov.ua/,reachable,200,https://www.nssmc.gov.ua/,НКЦПФР | НАЦІОНАЛЬНА КОМІСІЯ З ЦІННИХ ПАПЕРІВ ТА ФОНДОВОГО РИНКУ – НКЦПФР,0,,
UA,Ukraine,The State Financial Monitoring Service of Ukraine (SFMS),financial_intelligence,https://fiu.gov.ua/en/,challenge-protected,403,https://fiu.gov.ua/en/,Access Denied,0,,
AE,United Arab Emirates,Capital Market Authority*,securities,http://www.sca.ae/,timeout,,http://www.sca.ae/,,0,,The operation was aborted due to timeout
AE,United Arab Emirates,Central Bank of the United Arab Emirates,central_banking;prudential_supervision,https://www.centralbank.ae/en,challenge-protected,403,https://www.centralbank.ae/en,Just a moment...,0,,
AE,United Arab Emirates,Central Bank of the United Arab Emirates (CBUAE),insurance,,no-public-website,,,,0,,
AE,United Arab Emirates,Dubai Financial Services Authority,prudential_supervision;securities;insurance,http://www.dfsa.ae/,challenge-protected,403,https://www.dfsa.ae/,Attention Required! | Cloudflare,0,,
AE,United Arab Emirates,Financial Services Regulatory Authority,securities;insurance,http://www.adgm.com/,challenge-protected,200,https://www.adgm.com/,Abu Dhabi's International Financial Centre | ADGM,0,,
AE,United Arab Emirates,United Arab Emirates Financial Intelligence Unit (UAEFIU),financial_intelligence,https://www.uaefiu.gov.ae/en,reachable,200,https://uaefiu.gov.ae/en,Homepage,1,https://uaefiu.gov.ae/en/about/our-mandate/,
GB,United Kingdom,Bank of England,central_banking;prudential_supervision;insurance,http://www.bankofengland.co.uk/,reachable,200,https://www.bankofengland.co.uk/,Home | Bank of England,3,https://www.bankofengland.co.uk/prudential-regulation/the-bank-of-england-enforcement;https://www.bankofengland.co.uk/monetary-policy-report/2026/july-2026;https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2026/july-2026,
GB,United Kingdom,The Financial Conduct Authority,prudential_supervision;securities;insurance,http://www.fca.org.uk/,reachable,200,https://www.fca.org.uk/,Financial Conduct Authority | FCA,5,https://www.fca.org.uk/about/how-we-regulate/enforcement;https://www.fca.org.uk/consumers/pension-transfer-defined-benefit;https://www.fca.org.uk/publications/search-results?p_search_term&category=notices%20and%20decisions-decision%20notices%2Cnotices%20and%20decisions-libor%20notices%2Cnotices%20and%20decisions-final%20notices%2Cnotices%20and%20decisions-warning%20notices%2Cnotices%20and%20decisions-supervisory%20notices%2Cnotices%20and%20decisions-cancellation%20notices%2Cnotices%20and%20decisions-requirement%20notices%2Cnotices%20and%20decisions-temporary%20product%20interventions%2Cnotices%20and%20decisions-undertakings%2Cnotices%20and%20decisions-waivers%20and%20crr%20notices;https://www.fca.org.uk/news/press-releases/fca-fines-bans-former-svs-securities-ceo;https://www.fca.org.uk/legal,
GB,United Kingdom,The Pensions Regulator,pensions,https://www.thepensionsregulator.gov.uk/,reachable,200,https://www.thepensionsregulator.gov.uk/,The Pensions Regulator (TPR) - Home,7,https://www.thepensionsregulator.gov.uk/employers/warnings-notices-and-payment-of-fines;https://www.thepensionsregulator.gov.uk/trustees/penalty-notices;https://www.thepensionsregulator.gov.uk/document-library/regulatory-and-enforcement-policies;https://www.thepensionsregulator.gov.uk/document-library/enforcement-activity;https://www.thepensionsregulator.gov.uk/media-hub/blogs/2026-blogs/new-thinking-for-trustees-considering-endgame-solutions-for-db-schemes;https://www.thepensionsregulator.gov.uk/en/website-policies/privacy-notice;https://www.thepensionsregulator.gov.uk/website-policies/privacy-notice,
GB,United Kingdom,UK  Financial Intelligence Unit (UKFIU),financial_intelligence,http://www.nationalcrimeagency.gov.uk/,reachable,200,https://www.nationalcrimeagency.gov.uk/,Home - National Crime Agency,2,https://www.nationalcrimeagency.gov.uk/what-we-do/crime-threats/bribery-corruption-and-sanctions-evasion;https://www.nationalcrimeagency.gov.uk/what-we-do/how-we-work/providing-specialist-capabilities-for-law-enforcement,
US,United States,Board of Governors of the Federal Reserve System,central_banking;prudential_supervision;insurance,http://www.federalreserve.gov/,reachable,200,https://www.federalreserve.gov/,Federal Reserve Board - Home,6,https://www.federalreserve.gov/supervisionreg/legal-developments.htm;https://www.federalreserve.gov/consumerscommunities/shed.htm;https://www.federalreserve.gov/apps/enforcementactions/default.aspx;https://www.federalreserve.gov/newsevents/pressreleases/enforcement20260813a.htm;https://www.federalreserve.gov/newsevents/pressreleases/bcreg20260731b.htm;https://www.federalreserve.gov/newsevents/pressreleases/enforcement20260730b.htm,
US,United States,Commodity Futures Trading Commission*,securities,http://www.cftc.gov/,reachable,200,https://www.cftc.gov/,Commodity Futures Trading Commission | CFTC,1,https://www.cftc.gov/check,
US,United States,Department of Labor,pensions,https://www.dol.gov/,reachable,200,https://www.dol.gov/,Home | U.S. Department of Labor,2,https://www.dol.gov/general/privacynotice;https://www.dol.gov/general/aboutdol/website-policies,
US,United States,Federal Deposit Insurance Corporation DC,prudential_supervision,http://www.fdic.gov/,reachable,200,https://www.fdic.gov/,FDIC: Federal Deposit Insurance Corporation,0,,
US,United States,Federal Insurance Office of the United States Department of Treasury (FIO),insurance,https://home.treasury.gov/,timeout,,https://home.treasury.gov/,,0,,The operation was aborted due to timeout
US,United States,Federal Reserve Bank of Atlanta,central_banking,http://www.frbatlanta.org/,reachable,200,https://www.atlantafed.org/,Federal Reserve Bank of Atlanta - Federal Reserve Bank of Atlanta,0,,
US,United States,Federal Reserve Bank of Boston,central_banking,https://www.bostonfed.org/,reachable,200,https://www.bostonfed.org/,Home - Federal Reserve Bank of Boston,0,,
US,United States,Federal Reserve Bank of Chicago,central_banking,http://www.chicagofed.org/,reachable,200,https://www.chicagofed.org/,Federal Reserve Bank of Chicago - Federal Reserve Bank of Chicago,1,https://www.chicagofed.org/utilities/legal-notices,
US,United States,Federal Reserve Bank of Cleveland,central_banking,http://www.clevelandfed.org/,reachable,200,https://www.clevelandfed.org/,Federal Reserve Bank of Cleveland,1,https://www.clevelandfed.org/banking-and-payments/applications,
US,United States,Federal Reserve Bank of Dallas,central_banking,http://www.dallasfed.org/,reachable,200,https://www.dallasfed.org/,Federal Reserve Bank of Dallas - Dallasfed.org,1,https://www.dallasfed.org/fed/privacy,
US,United States,Federal Reserve Bank of Kansas City,central_banking,http://www.kansascityfed.org/,reachable,200,https://www.kansascityfed.org/,Home - Federal Reserve Bank of Kansas City - Federal Reserve Bank of Kansas City,0,,
US,United States,Federal Reserve Bank of Minneapolis,central_banking,http://www.minneapolisfed.org/,reachable,200,https://www.minneapolisfed.org/,Federal Reserve Bank of Minneapolis,0,,
US,United States,Federal Reserve Bank of New York,central_banking,http://www.newyorkfed.org/,reachable,200,https://www.newyorkfed.org/,FEDERAL RESERVE BANK of NEW YORK - Serving the Second District and the Nation - FEDERAL RESERVE BANK of NEW YORK,0,,
US,United States,Federal Reserve Bank of Philadelphia,central_banking,http://www.philadelphiafed.org/,reachable,200,https://www.philadelphiafed.org/,Federal Reserve Bank of Philadelphia,1,https://www.philadelphiafed.org/about-us/privacy-notice,
US,United States,Federal Reserve Bank of Richmond,central_banking,http://richmondfed.org/,reachable,200,https://www.richmondfed.org/,Federal Reserve Bank of Richmond | Richmond Fed,0,,
US,United States,Federal Reserve Bank of San Francisco,central_banking,http://www.frbsf.org/,reachable,200,https://www.frbsf.org/,Federal Reserve Bank of San Francisco,0,,
US,United States,Federal Reserve Bank of St Louis,central_banking,http://www.stlouisfed.org/,reachable,200,https://www.stlouisfed.org/,Federal Reserve Bank of St. Louis | Economic Resources & Data,2,https://www.stlouisfed.org/bank-supervision/applications-and-notices/federal-reserve-membership/membership-app;https://www.stlouisfed.org/bank-supervision/applications-and-notices,
US,United States,Financial Crimes Enforcement Network (FinCEN),financial_intelligence,https://www.fincen.gov/,timeout,,https://www.fincen.gov/,,0,,The operation was aborted due to timeout
US,United States,National Association of Insurance Commissioners (NAIC),insurance,https://www.naic.org/,reachable,200,https://content.naic.org/,Homepage,0,,
US,United States,New York State Department of Financial Services,prudential_supervision,http://www.dfs.ny.gov/,reachable,200,https://www.dfs.ny.gov/,Home | Department of Financial Services,2,https://www.dfs.ny.gov/industry_guidance/enforcement_actions;https://www.dfs.ny.gov/reports_and_publications/press_releases/pr20260818,
US,United States,Office of the Comptroller of the Currency,prudential_supervision,http://www.occ.treas.gov/,reachable,200,https://www.occ.treas.gov/,Office of the Comptroller of the Currency (OCC),4,https://apps.occ.gov/EASearch;https://www.occ.treas.gov/topics/laws-and-regulations/enforcement-actions/index-enforcement-actions.html;https://www.occ.treas.gov/topics/charters-and-licensing/interpretations-and-decisions/index-interpretations-and-decisions.html;https://www.occ.treas.gov/news-issuances/bulletins/2026/bulletin-2026-36.html,
US,United States,Securities and Exchange Commission*,securities,http://www.sec.gov/,reachable,200,https://www.sec.gov/,SEC.gov | Home,10,https://www.sec.gov/enforcement-litigation;https://www.sec.gov/enforcement-litigation/litigation-releases;https://www.sec.gov/enforcement-litigation/administrative-proceedings;https://www.sec.gov/enforcement-litigation/administrative-law-judge-orders-initial-decisions;https://www.sec.gov/enforcement-litigation/trading-suspensions;https://www.sec.gov/enforcement-litigation/distributions-harmed-investors;https://www.sec.gov/enforcement-litigation/receiverships;https://www.sec.gov/enforcement-litigation/whistleblower-program;https://www.sec.gov/newsroom/whats-new?type=news%2Csecarticle%2Clink&tag=36696;https://www.sec.gov/about/divisions-offices/office-equal-employment-opportunity/no-fear-act-amended,
UY,Uruguay,Central Bank of Uruguay,central_banking;prudential_supervision;securities;insurance;financial_intelligence,https://www.bcu.gub.uy/ingles,network-error,,https://www.bcu.gub.uy/ingles,,0,,fetch failed
UZ,Uzbekistan,Central Bank of the Republic of Uzbekistan,central_banking;prudential_supervision,https://cbu.uz/en/,reachable,200,https://cbu.uz/en/,The Central Bank of the Republic of Uzbekistan,1,https://cbu.uz/en/services/task-execution-states/,
UZ,Uzbekistan,Department on Struggle Against Tax Currency Crimes and Legalization of Criminal Incomes at the GPO (FIU-Uzbekistan),financial_intelligence,http://prokuratura.uz/ru/#/,timeout,,http://prokuratura.uz/ru/#/,,0,,The operation was aborted due to timeout
UZ,Uzbekistan,National Agency of Perspective Projects of the Republic of Uzbekistan,securities;insurance,https://www.napp.uz/,network-error,,https://www.napp.uz/,,0,,fetch failed
VU,Vanuatu,Reserve Bank of Vanuatu,central_banking;prudential_supervision;insurance,http://www.rbv.gov.vu/,timeout,,http://www.rbv.gov.vu/,,0,,The operation was aborted due to timeout
VU,Vanuatu,Vanuatu  Financial Intelligence Unit (FIU-Vanuatu),financial_intelligence,http://fiu.gov.vu/,timeout,,http://fiu.gov.vu/,,0,,The operation was aborted due to timeout
VU,Vanuatu,Vanuatu Financial Services Commission,prudential_supervision,http://www.vfsc.vu/,reachable,200,https://www.vfsc.vu/,Home - Vanuatu Financial Services Commission (VFSC),7,https://www.vfsc.vu/companies-fees-and-penalties/;https://www.vfsc.vu/public-notices/;https://www.vfsc.vu/financial-dealers-license-fdl/;https://www.vfsc.vu/wp-content/uploads/2026/06/LAW-ENFORCEMENT-STAKEHOLDERS-INFORMATION-ACCESS-PROCEDURE.pdf;https://www.vfsc.vu/category/public-notice/;https://www.vfsc.vu/public-notices;https://www.vfsc.vu/vacancy-notice-assistant-registration-officer-business-names-partnerships/,
VA,Vatican City,Financial Information Authority (AIF),financial_intelligence,https://www.aif.va/ENG/Home.aspx,network-error,,https://www.aif.va/ENG/Home.aspx,,0,,fetch failed
VE,Venezuela,Central Bank of Venezuela,central_banking,http://www.bcv.org.ve/,network-error,,http://www.bcv.org.ve/,,0,,fetch failed
VE,Venezuela,Superintendencia de Bancos y Otras Instituciones Financieras,prudential_supervision;financial_intelligence,http://www.sudeban.gob.ve/,timeout,,http://www.sudeban.gob.ve/,,0,,The operation was aborted due to timeout
VN,Vietnam,"Ministry of Finance, Insurance Department",insurance,http://www.mof.gov.vn/,reachable,200,https://www.mof.gov.vn/,Cổng thông tin điện tử Bộ Tài Chính,0,,
VN,Vietnam,State Bank of Vietnam,central_banking;prudential_supervision,https://www.sbv.gov.vn/webcenter/portal/en,reachable,200,https://www.sbv.gov.vn/webcenter/portal/en,Request Rejected,0,,
VN,Vietnam,State Securities Commission,securities,,no-public-website,,,,0,,
YE,Yemen,Central Bank of Yemen,central_banking,https://cby-ye.com/,reachable,200,https://cby-ye.com/,البنك المركزي اليمني,0,,
ZM,Zambia,Bank of Zambia,central_banking;prudential_supervision,https://www.boz.zm/,reachable,200,https://www.boz.zm/,Bank of Zambia,0,,
ZM,Zambia,Financial Intelligence Centre (FIC),financial_intelligence,https://www.fic.gov.zm/,access-blocked,403,https://www.fic.gov.zm/,Home,0,,
ZM,Zambia,Pension and Insurance Authority,pensions,https://www.pia.org.zm/,network-error,,https://www.pia.org.zm/,,0,,fetch failed
ZM,Zambia,Pensions and Insurance Authority,insurance,,no-public-website,,,,0,,
ZM,Zambia,Securities and Exchange Commission,securities,http://www.seczambia.org.zm/,reachable,200,https://www.seczambia.org.zm/,Home - Securities and Exchange Commission (SEC),10,https://www.seczambia.org.zm/about/management-directorate-profiles/directorate-of-enforcement-and-legal-services/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/administrative-penalties/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/suspensions/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/revocations/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/censures/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/judgements-rulings/;https://www.seczambia.org.zm/investor-protection/enforcement-actions/notices-of-regulatory-action/;https://www.seczambia.org.zm/latest-news/public-notice-launch-of-the-suptech-online-application-portal/;https://www.seczambia.org.zm/latest-news/public-notice-board-appointment/,
